#Thorlabs FTS
[SpectrumHeader]
"#Date	20240416"
"#Time	12150949"
"#GMTTime	10150949"
"#XAxisUnit	nm_air"
"#YAxisUnit	intensity"
"#Average	1"
"#RollingAverage	0"
"#SpectrumSmooth	0"
"#SSmoothParam1	0"
"#SSmoothParam2	0"
"#SSmoothParam3	0"
"#SSmoothParam4	0"
"#IntegrationTime	0.001500"
"#TriggerMode	0"
"#InterferometerSerial	M00311842"
"#Source	"
"#AirMeasureOpt	0"
"#WnrMin	0.000000"
"#WnrMax	0.000000"
"#Length	3648"
"#Resolution	0.0000000000e+000"
"#ADC	0"
"#Instrument	0"
"#InstrModel	CCS175"
"#Type	emission"
"8.251014404e+002	-6.510883686e-004"
"8.252703857e+002	3.255441843e-004"
"8.254393311e+002	-1.131128054e-003"
"8.256082764e+002	3.752034681e-004"
"8.257772827e+002	1.103539580e-005"
"8.259462280e+002	7.559246151e-004"
"8.261152344e+002	-7.669600309e-004"
"8.262841797e+002	9.876679396e-004"
"8.264531860e+002	-1.379424502e-004"
"8.266221313e+002	1.186305075e-003"
"8.267911377e+002	-8.166193147e-004"
"8.269601440e+002	1.136645791e-003"
"8.271290894e+002	9.380086703e-005"
"8.272980957e+002	1.103539616e-004"
"8.274671021e+002	-1.098021865e-003"
"8.276361084e+002	1.616685535e-003"
"8.278051147e+002	-9.987032972e-004"
"8.279741211e+002	9.380086558e-004"
"8.281431274e+002	-6.510883686e-004"
"8.283121948e+002	6.566060474e-004"
"8.284812012e+002	-7.173007471e-004"
"8.286502075e+002	5.241812905e-004"
"8.288192749e+002	-8.993847878e-004"
"8.289882813e+002	1.600132440e-003"
"8.291572876e+002	4.414158320e-005"
"8.293263550e+002	1.020774129e-003"
"8.294954224e+002	6.566060474e-004"
"8.296644287e+002	4.579689412e-004"
"8.298334961e+002	6.731591420e-004"
"8.300025635e+002	-5.517697900e-006"
"8.301716309e+002	9.214555612e-004"
"8.303406982e+002	-8.828316641e-005"
"8.305097046e+002	1.418048400e-003"
"8.306788330e+002	-2.869202872e-004"
"8.308479004e+002	7.724777097e-004"
"8.310169678e+002	-1.263552811e-003"
"8.311860352e+002	9.876679396e-004"
"8.313551025e+002	-4.690043279e-004"
"8.315241699e+002	1.418048400e-003"
"8.316932983e+002	-5.186636117e-004"
"8.318623657e+002	7.724777097e-004"
"8.320314941e+002	-1.528402325e-003"
"8.322005615e+002	6.566060474e-004"
"8.323696899e+002	3.255441843e-004"
"8.325387573e+002	4.910751013e-004"
"8.327078857e+002	-5.517697900e-006"
"8.328770142e+002	9.876679396e-004"
"8.330461426e+002	-7.835131255e-004"
"8.332152710e+002	7.062653312e-004"
"8.333843994e+002	-1.131128054e-003"
"8.335535278e+002	1.351836021e-003"
"8.337226563e+002	-1.048362610e-004"
"8.338917847e+002	1.169751980e-003"
"8.340609131e+002	-8.662785986e-004"
"8.342300415e+002	1.186305075e-003"
"8.343991699e+002	1.269070548e-003"
"8.345683594e+002	5.241812905e-004"
"8.347374878e+002	-1.727039460e-003"
"8.349066772e+002	9.214555612e-004"
"8.350758057e+002	-1.213893527e-003"
"8.352449951e+002	1.037327223e-003"
"8.354141235e+002	-8.331724093e-004"
"8.355833130e+002	1.202858170e-003"
"8.357525024e+002	-4.193450441e-004"
"8.359216309e+002	2.924379951e-004"
"8.360908203e+002	-3.696857602e-004"
"8.362600098e+002	1.682897913e-003"
"8.364291992e+002	-4.690043279e-004"
"8.365983887e+002	8.055838989e-004"
"8.367675781e+002	-5.517698009e-004"
"8.369367676e+002	7.062653312e-004"
"8.371060181e+002	1.782216481e-003"
"8.372752075e+002	3.255441785e-003"
"8.374443970e+002	1.302176737e-003"
"8.376135864e+002	4.579689412e-004"
"8.377828369e+002	6.069467781e-005"
"8.379520264e+002	1.401495305e-003"
"8.381212769e+002	2.096725220e-004"
"8.382904663e+002	1.053880318e-003"
"8.384597168e+002	-1.379424502e-004"
"8.386289673e+002	1.633238629e-003"
"8.387981567e+002	-1.710486395e-004"
"8.389674072e+002	7.724777097e-004"
"8.391366577e+002	-3.034733818e-004"
"8.393059082e+002	4.414158466e-004"
"8.394751587e+002	-5.352167063e-004"
"8.396444092e+002	1.765663328e-004"
"8.398136597e+002	-1.280105906e-003"
"8.399829102e+002	1.120092697e-003"
"8.401521606e+002	-5.848759902e-004"
"8.403214722e+002	1.600132440e-003"
"8.404907227e+002	-8.000662201e-004"
"8.406599731e+002	1.550473156e-003"
"8.408292847e+002	-2.869202872e-004"
"8.409985352e+002	9.214555612e-004"
"8.411678467e+002	-8.828316932e-004"
"8.413370972e+002	1.235964359e-003"
"8.415064087e+002	-8.000662201e-004"
"8.416757202e+002	1.434601494e-003"
"8.418449707e+002	-1.329765189e-003"
"8.420142822e+002	1.136645791e-003"
"8.421835938e+002	-6.841945578e-004"
"8.423529053e+002	8.717962774e-004"
"8.425222168e+002	-5.352167063e-004"
"8.426915283e+002	4.745220358e-004"
"8.428608398e+002	-1.296659000e-003"
"8.430301514e+002	1.351836021e-003"
"8.431994629e+002	-8.497255039e-004"
"8.433688354e+002	9.545617504e-004"
"8.435381470e+002	-6.676414632e-004"
"8.437074585e+002	1.401495305e-003"
"8.438768311e+002	2.758849041e-005"
"8.440461426e+002	1.550473156e-003"
"8.442155151e+002	-7.669600309e-004"
"8.443848267e+002	9.711148450e-004"
"8.445541992e+002	-8.331724093e-004"
"8.447235718e+002	4.248627520e-004"
"8.448928833e+002	-1.197340433e-003"
"8.450622559e+002	1.550473156e-003"
"8.452316284e+002	5.903936690e-004"
"8.454010010e+002	1.600132382e-004"
"8.455703735e+002	3.586503735e-004"
"8.457397461e+002	8.717962774e-004"
"8.459091187e+002	-1.544955448e-004"
"8.460784912e+002	1.782216481e-003"
"8.462478638e+002	-4.855574225e-004"
"8.464172974e+002	1.765663328e-004"
"8.465866699e+002	4.414158320e-005"
"8.467560425e+002	1.136645791e-003"
"8.469254761e+002	-3.862388548e-004"
"8.470948486e+002	1.169751980e-003"
"8.472642822e+002	-6.841945578e-004"
"8.474336548e+002	8.717962774e-004"
"8.476030884e+002	-8.000662201e-004"
"8.477724609e+002	9.545617504e-004"
"8.479418945e+002	-7.173007180e-005"
"8.481113281e+002	1.004221034e-003"
"8.482807617e+002	-4.193450441e-004"
"8.484501953e+002	7.062653312e-004"
"8.486196289e+002	-6.345352740e-004"
"8.487890625e+002	1.020774129e-003"
"8.489584961e+002	2.742295852e-003"
"8.491279297e+002	1.434601494e-003"
"8.492973633e+002	6.897122366e-004"
"8.494667969e+002	1.318729832e-003"
"8.496362305e+002	-2.372610179e-004"
"8.498057251e+002	7.559246151e-004"
"8.499751587e+002	-2.207079233e-004"
"8.501445923e+002	9.545617504e-004"
"8.503140869e+002	-7.504069363e-004"
"8.504835205e+002	8.883493720e-004"
"8.506530151e+002	-2.538140980e-004"
"8.508225098e+002	6.566060474e-004"
"8.509919434e+002	-4.027919495e-004"
"8.511614380e+002	1.037327223e-003"
"8.513309326e+002	-9.490440716e-004"
"8.515004272e+002	1.517366967e-003"
"8.516699219e+002	-9.324909770e-004"
"8.518394165e+002	8.055838989e-004"
"8.520089111e+002	-1.544955448e-004"
"8.521784058e+002	1.749110292e-003"
"8.523479004e+002	2.096725220e-004"
"8.525173950e+002	1.004221034e-003"
"8.526868896e+002	-1.048362610e-004"
"8.528564453e+002	4.414158466e-004"
"8.530259399e+002	-8.828316932e-004"
"8.531954346e+002	1.219411264e-003"
"8.533649902e+002	-8.331724093e-004"
"8.535344849e+002	8.055838989e-004"
"8.537040405e+002	-4.690043279e-004"
"8.538735352e+002	1.103539602e-003"
"8.540430908e+002	-7.835131255e-004"
"8.542126465e+002	8.386900881e-004"
"8.543821411e+002	-9.324909770e-004"
"8.545516968e+002	4.083096574e-004"
"8.547212524e+002	-1.544955448e-004"
"8.548908081e+002	7.724777097e-004"
"8.550603638e+002	-1.544955448e-004"
"8.552299194e+002	1.070433413e-003"
"8.553994751e+002	6.566060474e-004"
"8.555690308e+002	8.717962774e-004"
"8.557385864e+002	-3.531326656e-004"
"8.559082031e+002	1.235964359e-003"
"8.560777588e+002	-2.207079160e-005"
"8.562473145e+002	1.169751980e-003"
"8.564169312e+002	-9.987032972e-004"
"8.565864868e+002	6.069467636e-004"
"8.567560425e+002	1.931194274e-004"
"8.569256592e+002	1.434601494e-003"
"8.570952759e+002	4.579689412e-004"
"8.572648315e+002	1.567026251e-003"
"8.574344482e+002	-5.848759902e-004"
"8.576040649e+002	9.545617504e-004"
"8.577736206e+002	2.096725220e-004"
"8.579432373e+002	5.241812905e-004"
"8.581128540e+002	1.103539580e-005"
"8.582824707e+002	1.103539602e-003"
"8.584520874e+002	7.062653312e-004"
"8.586217041e+002	2.063618973e-003"
"8.587913208e+002	1.550473156e-003"
"8.589609985e+002	6.897122366e-004"
"8.591306152e+002	-8.000662201e-004"
"8.593002319e+002	9.711148450e-004"
"8.594698486e+002	-8.497255039e-004"
"8.596395264e+002	3.420972789e-004"
"8.598091431e+002	6.234998582e-004"
"8.599788208e+002	4.745220358e-004"
"8.601484375e+002	3.420972789e-004"
"8.603181152e+002	9.711148450e-004"
"8.604877319e+002	-4.027919495e-004"
"8.606574097e+002	1.202858170e-003"
"8.608270874e+002	1.169751980e-003"
"8.609967651e+002	3.917565627e-004"
"8.611663818e+002	6.069467781e-005"
"8.613360596e+002	1.682897913e-003"
"8.615057373e+002	-1.197340433e-003"
"8.616754150e+002	1.765663328e-004"
"8.618450928e+002	8.221369935e-004"
"8.620147705e+002	4.579689412e-004"
"8.621844482e+002	-5.186636117e-004"
"8.623541870e+002	6.731591420e-004"
"8.625238647e+002	-6.510883686e-004"
"8.626935425e+002	7.393715205e-004"
"8.628632202e+002	-5.683228956e-004"
"8.630329590e+002	1.550473156e-003"
"8.632026367e+002	-3.696857602e-004"
"8.633723755e+002	1.219411264e-003"
"8.635420532e+002	3.255441843e-004"
"8.637117920e+002	8.552431827e-004"
"8.638815308e+002	-5.186636117e-004"
"8.640512085e+002	1.550473156e-003"
"8.642209473e+002	-4.193450441e-004"
"8.643906860e+002	1.732557197e-003"
"8.645604248e+002	-5.848759902e-004"
"8.647301636e+002	1.169751980e-003"
"8.648999023e+002	-3.200264764e-004"
"8.650696411e+002	2.460893244e-003"
"8.652393799e+002	1.219411264e-003"
"8.654091187e+002	4.248627520e-004"
"8.655788574e+002	3.420972789e-004"
"8.657485962e+002	1.318729832e-003"
"8.659183350e+002	-7.173007471e-004"
"8.660881348e+002	6.897122366e-004"
"8.662578735e+002	-6.841945578e-004"
"8.664276123e+002	2.924379951e-004"
"8.665974121e+002	1.600132382e-004"
"8.667671509e+002	1.815322670e-003"
"8.669369507e+002	-2.703671926e-004"
"8.671066895e+002	8.717962774e-004"
"8.672764893e+002	-5.021105171e-004"
"8.674462891e+002	6.069467636e-004"
"8.676160889e+002	-4.193450441e-004"
"8.677858276e+002	1.136645791e-003"
"8.679556274e+002	1.600132382e-004"
"8.681254272e+002	1.219411264e-003"
"8.682952271e+002	-5.021105171e-004"
"8.684650269e+002	1.533920062e-003"
"8.686348267e+002	1.103539580e-005"
"8.688046265e+002	8.552431827e-004"
"8.689744263e+002	-8.662785986e-004"
"8.691442871e+002	1.070433413e-003"
"8.693140869e+002	2.593318059e-004"
"8.694838867e+002	1.053880318e-003"
"8.696537476e+002	-7.835131255e-004"
"8.698235474e+002	1.765663328e-004"
"8.699933472e+002	1.103539580e-005"
"8.701632080e+002	1.235964359e-003"
"8.703330078e+002	2.262256166e-004"
"8.705028687e+002	1.120092697e-003"
"8.706727295e+002	-3.200264764e-004"
"8.708425293e+002	5.572874798e-004"
"8.710123901e+002	-7.007476524e-004"
"8.711822510e+002	2.063618973e-003"
"8.713521118e+002	-7.173007471e-004"
"8.715219727e+002	5.903936690e-004"
"8.716918335e+002	6.897122366e-004"
"8.718616943e+002	1.153198886e-003"
"8.720315552e+002	-8.000662201e-004"
"8.722014160e+002	1.004221034e-003"
"8.723712769e+002	-2.703671926e-004"
"8.725411377e+002	1.086986507e-003"
"8.727109985e+002	-8.828316932e-004"
"8.728808594e+002	1.302176737e-003"
"8.730507813e+002	3.255441843e-004"
"8.732206421e+002	-6.676414632e-004"
"8.733905640e+002	1.037327223e-003"
"8.735604248e+002	-5.517698009e-004"
"8.737303467e+002	1.434601494e-003"
"8.739002075e+002	-2.207079160e-005"
"8.740701294e+002	4.579689412e-004"
"8.742399902e+002	1.103539616e-004"
"8.744099121e+002	9.876679396e-004"
"8.745798340e+002	-1.147681149e-003"
"8.747497559e+002	8.883493720e-004"
"8.749196777e+002	4.414158320e-005"
"8.750895996e+002	5.076281959e-004"
"8.752595215e+002	-1.296659000e-003"
"8.754294434e+002	7.724777097e-004"
"8.755993652e+002	-2.207079233e-004"
"8.757692871e+002	1.004221034e-003"
"8.759392090e+002	-1.842911122e-003"
"8.761091309e+002	1.103539602e-003"
"8.762790527e+002	1.765663328e-004"
"8.764490356e+002	4.248627520e-004"
"8.766189575e+002	-7.338538417e-004"
"8.767888794e+002	1.550473156e-003"
"8.769588623e+002	-1.561508514e-003"
"8.771287842e+002	9.711148450e-004"
"8.772987671e+002	-2.869202872e-004"
"8.774686890e+002	1.103539602e-003"
"8.776386719e+002	7.062653312e-004"
"8.778086548e+002	3.139570123e-003"
"8.779785767e+002	2.262256166e-004"
"8.781485596e+002	7.559246151e-004"
"8.783185425e+002	1.931194274e-004"
"8.784885254e+002	1.186305075e-003"
"8.786585083e+002	-1.478743041e-003"
"8.788284912e+002	1.335282926e-003"
"8.789984741e+002	4.745220358e-004"
"8.791684570e+002	8.386900881e-004"
"8.793384399e+002	3.586503735e-004"
"8.795084229e+002	6.731591420e-004"
"8.796784058e+002	-6.014290848e-004"
"8.798484497e+002	7.724777097e-004"
"8.800184326e+002	4.745220358e-004"
"8.801884155e+002	1.070433413e-003"
"8.803584595e+002	-1.876017341e-004"
"8.805284424e+002	1.269070548e-003"
"8.806984253e+002	-8.993847878e-004"
"8.808684692e+002	1.335282926e-003"
"8.810385132e+002	-1.164234243e-003"
"8.812084961e+002	7.062653312e-004"
"8.813785400e+002	-8.497255039e-004"
"8.815485840e+002	1.186305075e-003"
"8.817185669e+002	-5.352167063e-004"
"8.818886108e+002	2.096725162e-003"
"8.820586548e+002	-6.510883686e-004"
"8.822286987e+002	1.202858170e-003"
"8.823987427e+002	2.593318059e-004"
"8.825687866e+002	4.579689412e-004"
"8.827388306e+002	-7.173007471e-004"
"8.829088745e+002	4.414158466e-004"
"8.830789185e+002	-7.007476524e-004"
"8.832489624e+002	4.083096574e-004"
"8.834190674e+002	4.083096574e-004"
"8.835891113e+002	9.049024666e-004"
"8.837591553e+002	-1.693933271e-003"
"8.839292603e+002	1.550473156e-003"
"8.840993042e+002	-1.213893527e-003"
"8.842693481e+002	9.545617504e-004"
"8.844394531e+002	6.234998582e-004"
"8.846094971e+002	1.037327223e-003"
"8.847796021e+002	4.414158320e-005"
"8.849497070e+002	6.897122366e-004"
"8.851197510e+002	4.414158320e-005"
"8.852898560e+002	1.682897913e-003"
"8.854599609e+002	-2.538140980e-004"
"8.856300659e+002	1.285623643e-003"
"8.858001709e+002	6.069467781e-005"
"8.859702759e+002	1.020774129e-003"
"8.861403809e+002	-6.841945578e-004"
"8.863104858e+002	1.517366967e-003"
"8.864805908e+002	-3.862388548e-004"
"8.866506958e+002	8.221369935e-004"
"8.868208008e+002	7.890308043e-004"
"8.869909058e+002	1.467707683e-003"
"8.871610107e+002	-8.166193147e-004"
"8.873311768e+002	3.586503735e-004"
"8.875012817e+002	-4.690043279e-004"
"8.876713867e+002	9.380086558e-004"
"8.878415527e+002	-1.876017341e-004"
"8.880116577e+002	1.070433413e-003"
"8.881818237e+002	4.083096574e-004"
"8.883519287e+002	4.248627520e-004"
"8.885220947e+002	-1.329765189e-003"
"8.886922607e+002	6.234998582e-004"
"8.888623657e+002	7.062653312e-004"
"8.890325317e+002	9.876679396e-004"
"8.892026978e+002	-2.703671926e-004"
"8.893728638e+002	1.037327223e-003"
"8.895430298e+002	-2.372610179e-004"
"8.897131348e+002	8.055838989e-004"
"8.898833008e+002	-3.531326656e-004"
"8.900534668e+002	9.545617504e-004"
"8.902236328e+002	-1.379424473e-003"
"8.903938599e+002	1.186305075e-003"
"8.905640259e+002	7.228184259e-004"
"8.907341919e+002	1.666344819e-003"
"8.909043579e+002	-6.676414632e-004"
"8.910745239e+002	8.386900881e-004"
"8.912447510e+002	-8.828316641e-005"
"8.914149170e+002	1.219411264e-003"
"8.915851440e+002	-7.007476524e-004"
"8.917553101e+002	9.214555612e-004"
"8.919255371e+002	-6.345352740e-004"
"8.920957031e+002	1.533920062e-003"
"8.922659302e+002	-2.703671926e-004"
"8.924360962e+002	1.831875765e-003"
"8.926063232e+002	7.062653312e-004"
"8.927765503e+002	1.004221034e-003"
"8.929467773e+002	2.593318059e-004"
"8.931169434e+002	7.890308043e-004"
"8.932871704e+002	-4.358981387e-004"
"8.934573975e+002	2.096725220e-004"
"8.936276245e+002	-9.324909770e-004"
"8.937978516e+002	7.559246151e-004"
"8.939680786e+002	-4.193450441e-004"
"8.941383057e+002	1.004221034e-003"
"8.943085327e+002	-1.147681149e-003"
"8.944787598e+002	6.897122366e-004"
"8.946490479e+002	-1.180787338e-003"
"8.948192749e+002	1.004221034e-003"
"8.949895020e+002	4.579689412e-004"
"8.951597900e+002	9.876679396e-004"
"8.953300171e+002	-2.041548287e-004"
"8.955002441e+002	1.269070548e-003"
"8.956705322e+002	-8.166193147e-004"
"8.958407593e+002	6.400529528e-004"
"8.960110474e+002	2.593318059e-004"
"8.961813354e+002	9.214555612e-004"
"8.963515625e+002	-7.173007471e-004"
"8.965218506e+002	9.711148450e-004"
"8.966921387e+002	-6.179821794e-004"
"8.968624268e+002	8.717962774e-004"
"8.970326538e+002	-1.263552811e-003"
"8.972029419e+002	1.037327223e-003"
"8.973732300e+002	-2.041548287e-004"
"8.975435181e+002	5.738405744e-004"
"8.977138062e+002	1.103539616e-004"
"8.978840942e+002	1.550473156e-003"
"8.980543823e+002	-4.855574225e-004"
"8.982246704e+002	1.600132440e-003"
"8.983950195e+002	-1.395977568e-003"
"8.985653076e+002	3.420972789e-004"
"8.987355957e+002	-2.372610179e-004"
"8.989058838e+002	1.898088143e-003"
"8.990762329e+002	-5.186636117e-004"
"8.992465210e+002	6.400529528e-004"
"8.994168091e+002	-4.690043279e-004"
"8.995871582e+002	1.153198886e-003"
"8.997574463e+002	2.096725220e-004"
"8.999277954e+002	9.380086703e-005"
"9.000981445e+002	-6.014290848e-004"
"9.002684326e+002	2.758849005e-004"
"9.004387817e+002	-1.544955448e-004"
"9.006091309e+002	1.418048400e-003"
"9.007794800e+002	-1.230446622e-003"
"9.009497681e+002	8.552431827e-004"
"9.011201172e+002	-1.098021865e-003"
"9.012904663e+002	9.711148450e-004"
"9.014608154e+002	-8.166193147e-004"
"9.016311646e+002	1.252517453e-003"
"9.018015137e+002	1.931194274e-004"
"9.019718628e+002	4.414158466e-004"
"9.021422119e+002	-8.331724093e-004"
"9.023125610e+002	1.136645791e-003"
"9.024829712e+002	-8.497255039e-004"
"9.026533203e+002	8.055838989e-004"
"9.028236694e+002	7.724777242e-005"
"9.029940186e+002	3.089910897e-004"
"9.031644287e+002	-5.683228956e-004"
"9.033347778e+002	4.579689412e-004"
"9.035051880e+002	-1.793251839e-003"
"9.036755371e+002	8.717962774e-004"
"9.038459473e+002	-3.862388548e-004"
"9.040162964e+002	8.883493720e-004"
"9.041867065e+002	-1.462189946e-003"
"9.043571167e+002	1.517366967e-003"
"9.045274658e+002	-8.497255039e-004"
"9.046978760e+002	4.910751013e-004"
"9.048682861e+002	1.434601436e-004"
"9.050386963e+002	8.552431827e-004"
"9.052091064e+002	1.434601436e-004"
"9.053794556e+002	8.552431827e-004"
"9.055498657e+002	-6.345352740e-004"
"9.057202759e+002	1.533920062e-003"
"9.058906860e+002	-9.490440716e-004"
"9.060611572e+002	1.053880318e-003"
"9.062315674e+002	-3.200264764e-004"
"9.064019775e+002	6.400529528e-004"
"9.065723877e+002	-2.372610179e-004"
"9.067427979e+002	1.351836021e-003"
"9.069132690e+002	-8.662785986e-004"
"9.070836792e+002	2.096725220e-004"
"9.072540894e+002	-1.048362581e-003"
"9.074245605e+002	1.567026251e-003"
"9.075949707e+002	2.427787113e-004"
"9.077654419e+002	7.890308043e-004"
"9.079358521e+002	1.037327223e-003"
"9.081063232e+002	1.086986507e-003"
"9.082767334e+002	-5.517698082e-005"
"9.084472046e+002	6.400529528e-004"
"9.086176758e+002	4.579689412e-004"
"9.087881470e+002	9.711148450e-004"
"9.089585571e+002	-1.379424502e-004"
"9.091290283e+002	9.380086558e-004"
"9.092994995e+002	-1.180787338e-003"
"9.094699707e+002	4.083096574e-004"
"9.096404419e+002	-6.841945578e-004"
"9.098109131e+002	7.559246151e-004"
"9.099813843e+002	-8.662785986e-004"
"9.101518555e+002	8.717962774e-004"
"9.103223267e+002	-7.173007471e-004"
"9.104927979e+002	1.285623643e-003"
"9.106632690e+002	-7.835131255e-004"
"9.108338013e+002	1.103539602e-003"
"9.110042725e+002	1.103539580e-005"
"9.111747437e+002	1.716004102e-003"
"9.113452759e+002	-1.578061609e-003"
"9.115157471e+002	1.004221034e-003"
"9.116862183e+002	-2.869202872e-004"
"9.118567505e+002	2.758849005e-004"
"9.120272217e+002	-1.180787338e-003"
"9.121977539e+002	3.089910897e-004"
"9.123682861e+002	-2.869202872e-004"
"9.125387573e+002	9.380086558e-004"
"9.127092896e+002	-8.166193147e-004"
"9.128798218e+002	9.380086558e-004"
"9.130502930e+002	-2.869202872e-004"
"9.132208252e+002	1.202858170e-003"
"9.133913574e+002	-7.173007180e-005"
"9.135618896e+002	3.420972789e-004"
"9.137324219e+002	-9.821502026e-004"
"9.139029541e+002	9.049024666e-004"
"9.140734863e+002	-5.517698082e-005"
"9.142440186e+002	9.876679396e-004"
"9.144145508e+002	-5.517698082e-005"
"9.145850830e+002	1.169751980e-003"
"9.147556152e+002	-3.200264764e-004"
"9.149261475e+002	1.037327223e-003"
"9.150966797e+002	1.600132382e-004"
"9.152672729e+002	9.876679396e-004"
"9.154378052e+002	-7.173007471e-004"
"9.156083374e+002	1.302176737e-003"
"9.157789307e+002	-7.338538417e-004"
"9.159494629e+002	1.285623643e-003"
"9.161200562e+002	-4.193450441e-004"
"9.162905884e+002	5.076281959e-004"
"9.164611816e+002	2.262256166e-004"
"9.166317139e+002	-9.655971662e-004"
"9.168023071e+002	9.214555612e-004"
"9.169729004e+002	-1.164234243e-003"
"9.171434326e+002	7.724777097e-004"
"9.173140259e+002	-8.331724093e-004"
"9.174846191e+002	1.053880318e-003"
"9.176552124e+002	2.758849041e-005"
"9.178258057e+002	1.103539602e-003"
"9.179963379e+002	-5.352167063e-004"
"9.181669312e+002	1.169751980e-003"
"9.183375244e+002	8.221369935e-004"
"9.185081177e+002	4.910751013e-004"
"9.186787109e+002	-3.034733818e-004"
"9.188493652e+002	4.579689412e-004"
"9.190199585e+002	7.724777242e-005"
"9.191905518e+002	4.579689412e-004"
"9.193611450e+002	-1.213893556e-004"
"9.195317383e+002	1.103539602e-003"
"9.197023926e+002	6.566060474e-004"
"9.198729858e+002	1.467707683e-003"
"9.200435791e+002	-1.031809486e-003"
"9.202142334e+002	6.400529528e-004"
"9.203848267e+002	-5.848759902e-004"
"9.205554810e+002	2.427787113e-004"
"9.207260742e+002	1.765663328e-004"
"9.208967285e+002	1.219411264e-003"
"9.210673218e+002	-8.662785986e-004"
"9.212379761e+002	1.136645791e-003"
"9.214086304e+002	-7.835131255e-004"
"9.215792236e+002	1.335282926e-003"
"9.217498779e+002	-7.835131255e-004"
"9.219205322e+002	9.049024666e-004"
"9.220911865e+002	-1.213893527e-003"
"9.222618408e+002	1.136645791e-003"
"9.224324951e+002	-5.352167063e-004"
"9.226030884e+002	9.380086558e-004"
"9.227737427e+002	1.765663328e-004"
"9.229443970e+002	9.545617504e-004"
"9.231151123e+002	-1.064915676e-003"
"9.232857666e+002	1.070433413e-003"
"9.234564209e+002	-1.379424502e-004"
"9.236270752e+002	1.070433413e-003"
"9.237977295e+002	-5.352167063e-004"
"9.239683838e+002	8.055838989e-004"
"9.241390991e+002	-1.379424502e-004"
"9.243097534e+002	4.248627520e-004"
"9.244804077e+002	-6.014290848e-004"
"9.246511230e+002	8.221369935e-004"
"9.248217773e+002	-5.848759902e-004"
"9.249924927e+002	5.241812905e-004"
"9.251631470e+002	3.089910897e-004"
"9.253338623e+002	1.136645791e-003"
"9.255045166e+002	5.738405744e-004"
"9.256752319e+002	1.252517453e-003"
"9.258459473e+002	2.758849041e-005"
"9.260166016e+002	5.407343851e-004"
"9.261873169e+002	-6.841945578e-004"
"9.263580322e+002	1.269070548e-003"
"9.265287476e+002	2.758849041e-005"
"9.266994019e+002	8.717962774e-004"
"9.268701172e+002	4.414158320e-005"
"9.270408325e+002	1.235964359e-003"
"9.272115479e+002	-2.703671926e-004"
"9.273822632e+002	9.049024666e-004"
"9.275529785e+002	-1.561508514e-003"
"9.277236938e+002	1.020774129e-003"
"9.278944092e+002	-7.504069363e-004"
"9.280651245e+002	1.169751980e-003"
"9.282359009e+002	-1.048362610e-004"
"9.284066162e+002	1.368389116e-003"
"9.285773315e+002	-2.041548287e-004"
"9.287480469e+002	6.731591420e-004"
"9.289188232e+002	-4.193450441e-004"
"9.290895386e+002	6.897122366e-004"
"9.292602539e+002	-3.200264764e-004"
"9.294310303e+002	1.004221034e-003"
"9.296017456e+002	-4.524512333e-004"
"9.297725220e+002	8.055838989e-004"
"9.299432373e+002	-7.173007180e-005"
"9.301140137e+002	1.169751980e-003"
"9.302847900e+002	-1.081468770e-003"
"9.304555054e+002	6.566060474e-004"
"9.306262817e+002	-1.031809486e-003"
"9.307970581e+002	1.169751980e-003"
"9.309677734e+002	-8.828316641e-005"
"9.311385498e+002	5.241812905e-004"
"9.313093262e+002	-4.855574225e-004"
"9.314801025e+002	1.004221034e-003"
"9.316508789e+002	-9.490440716e-004"
"9.318216553e+002	8.883493720e-004"
"9.319924316e+002	2.758849005e-004"
"9.321632080e+002	6.069467636e-004"
"9.323339844e+002	-1.876017341e-004"
"9.325047607e+002	3.752034681e-004"
"9.326755371e+002	-1.213893556e-004"
"9.328463135e+002	1.533920062e-003"
"9.330170898e+002	1.600132382e-004"
"9.331879272e+002	1.235964359e-003"
"9.333587036e+002	6.069467781e-005"
"9.335294800e+002	8.552431827e-004"
"9.337002563e+002	-7.338538417e-004"
"9.338710938e+002	1.368389116e-003"
"9.340418701e+002	-1.015256392e-003"
"9.342127075e+002	7.559246151e-004"
"9.343834839e+002	-8.331724093e-004"
"9.345543213e+002	1.716004102e-003"
"9.347250977e+002	1.434601436e-004"
"9.348959351e+002	6.400529528e-004"
"9.350667114e+002	3.586503735e-004"
"9.352375488e+002	8.552431827e-004"
"9.354083862e+002	-6.841945578e-004"
"9.355791626e+002	8.552431827e-004"
"9.357500000e+002	-1.197340433e-003"
"9.359208374e+002	8.717962774e-004"
"9.360916748e+002	-6.014290848e-004"
"9.362625122e+002	4.414158466e-004"
"9.364333496e+002	-1.114574960e-003"
"9.366041260e+002	3.089910897e-004"
"9.367749634e+002	-8.828316932e-004"
"9.369458008e+002	-8.828316641e-005"
"9.371166992e+002	-1.495296136e-003"
"9.372875366e+002	1.169751980e-003"
"9.374583740e+002	-7.007476524e-004"
"9.376292114e+002	1.103539616e-004"
"9.378000488e+002	-4.358981387e-004"
"9.379708862e+002	9.049024666e-004"
"9.381417236e+002	-2.703671926e-004"
"9.383126221e+002	9.711148450e-004"
"9.384834595e+002	-3.862388548e-004"
"9.386542969e+002	9.711148450e-004"
"9.388251953e+002	-1.114574960e-003"
